Date,Actual Price,Predicted Price
2021-04-23 15:03:05.268265,23.46,23.58
2021-04-24 15:03:05.268265,21.91,21.73
2021-04-25 15:03:05.268265,22.54,22.2
2021-04-26 15:03:05.268265,21.74,21.37
2021-04-27 15:03:05.268265,24.01,24.35
2021-04-28 15:03:05.268265,25.48,25.66
2021-04-29 15:03:05.268265,22.77,22.68
2021-04-30 15:03:05.268265,21.89,21.57
2021-05-01 15:03:05.268265,19.52,19.56
2021-05-02 15:03:05.268265,19.17,19.22
2021-05-03 15:03:05.268265,19.82,20.0
2021-05-04 15:03:05.268265,20.64,20.51
2021-05-05 15:03:05.268265,18.04,18.01
2021-05-06 15:03:05.268265,19.57,19.79
2021-05-07 15:03:05.268265,18.97,19.19
2021-05-08 15:03:05.268265,19.98,19.9
2021-05-09 15:03:05.268265,19.06,18.85
2021-05-10 15:03:05.268265,18.22,18.42
2021-05-11 15:03:05.268265,17.93,18.03
2021-05-12 15:03:05.268265,20.76,20.93
2021-05-13 15:03:05.268265,18.99,18.84
2021-05-14 15:03:05.268265,19.23,19.09
2021-05-15 15:03:05.268265,21.13,21.35
2021-05-16 15:03:05.268265,18.83,18.62
2021-05-17 15:03:05.268265,17.8,17.76
2021-05-18 15:03:05.268265,18.47,18.79
2021-05-19 15:03:05.268265,15.71,15.93
2021-05-20 15:03:05.268265,17.71,18.06
2021-05-21 15:03:05.268265,16.31,16.27
2021-05-22 15:03:05.268265,16.08,16.37
2021-05-23 15:03:05.268265,13.42,13.66
2021-05-24 15:03:05.268265,13.98,13.82
2021-05-25 15:03:05.268265,11.26,11.38
2021-05-26 15:03:05.268265,12.8,12.83
2021-05-27 15:03:05.268265,13.73,13.48
2021-05-28 15:03:05.268265,14.84,14.59
2021-05-29 15:03:05.268265,16.08,15.89
2021-05-30 15:03:05.268265,15.52,15.49
2021-05-31 15:03:05.268265,15.78,15.73
2021-06-01 15:03:05.268265,15.58,15.66
2021-06-02 15:03:05.268265,16.82,16.98
2021-06-03 15:03:05.268265,17.93,17.75
2021-06-04 15:03:05.268265,17.11,17.41
2021-06-05 15:03:05.268265,14.46,14.21
2021-06-06 15:03:05.268265,13.85,13.75
2021-06-07 15:03:05.268265,15.11,15.22
2021-06-08 15:03:05.268265,15.31,15.18
2021-06-09 15:03:05.268265,16.65,16.44
2021-06-10 15:03:05.268265,17.24,17.31
2021-06-11 15:03:05.268265,17.51,17.86
2021-06-12 15:03:05.268265,20.08,20.4
2021-06-13 15:03:05.268265,20.06,19.76
2021-06-14 15:03:05.268265,20.02,19.7
2021-06-15 15:03:05.268265,19.09,19.36
2021-06-16 15:03:05.268265,19.09,19.36
2021-06-17 15:03:05.268265,18.27,18.6
2021-06-18 15:03:05.268265,19.11,18.91
2021-06-19 15:03:05.268265,21.23,21.23
2021-06-20 15:03:05.268265,20.17,20.04
2021-06-21 15:03:05.268265,20.19,20.48
2021-06-22 15:03:05.268265,19.92,20.31
2021-06-23 15:03:05.268265,19.33,19.32
2021-06-24 15:03:05.268265,20.38,20.18
2021-06-25 15:03:05.268265,20.53,20.13
2021-06-26 15:03:05.268265,18.32,18.34
2021-06-27 15:03:05.268265,18.29,18.39
2021-06-28 15:03:05.268265,18.29,18.01
2021-06-29 15:03:05.268265,18.3,18.64
2021-06-30 15:03:05.268265,16.13,16.06
2021-07-01 15:03:05.268265,18.91,18.81
2021-07-02 15:03:05.268265,18.26,18.61
2021-07-03 15:03:05.268265,18.18,18.36
2021-07-04 15:03:05.268265,17.22,16.9
2021-07-05 15:03:05.268265,18.39,18.39
2021-07-06 15:03:05.268265,15.7,15.95
2021-07-07 15:03:05.268265,14.81,14.8
2021-07-08 15:03:05.268265,14.26,14.51
2021-07-09 15:03:05.268265,14.24,14.23
2021-07-10 15:03:05.268265,12.5,12.6
2021-07-11 15:03:05.268265,10.86,10.86
2021-07-12 15:03:05.268265,11.85,11.66
2021-07-13 15:03:05.268265,11.96,11.93
2021-07-14 15:03:05.268265,10.75,10.9
2021-07-15 15:03:05.268265,11.47,11.67
2021-07-16 15:03:05.268265,10.62,10.43
2021-07-17 15:03:05.268265,12.57,12.47
2021-07-18 15:03:05.268265,11.41,11.49
2021-07-19 15:03:05.268265,10.86,10.96
2021-07-20 15:03:05.268265,11.23,11.33
2021-07-21 15:03:05.268265,13.55,13.3
2021-07-22 15:03:05.268265,13.56,13.71
2021-07-23 15:03:05.268265,13.07,12.95
2021-07-24 15:03:05.268265,13.81,13.8
2021-07-25 15:03:05.268265,14.16,14.33
2021-07-26 15:03:05.268265,14.92,15.05
2021-07-27 15:03:05.268265,13.63,13.71
2021-07-28 15:03:05.268265,13.45,13.3
2021-07-29 15:03:05.268265,16.07,15.88
2021-07-30 15:03:05.268265,15.64,15.56
2021-07-31 15:03:05.268265,15.67,15.5
2021-08-01 15:03:05.268265,12.06,12.13
2021-08-02 15:03:05.268265,11.72,11.53
2021-08-03 15:03:05.268265,12.54,12.37
2021-08-04 15:03:05.268265,13.03,13.01
2021-08-05 15:03:05.268265,12.43,12.29
2021-08-06 15:03:05.268265,13.93,13.74
2021-08-07 15:03:05.268265,15.95,15.84
2021-08-08 15:03:05.268265,15.89,15.95
2021-08-09 15:03:05.268265,17.62,17.46
2021-08-10 15:03:05.268265,20.45,20.71
2021-08-11 15:03:05.268265,21.29,21.17
2021-08-12 15:03:05.268265,21.47,21.36
2021-08-13 15:03:05.268265,21.91,21.91
2021-08-14 15:03:05.268265,21.52,21.69
2021-08-15 15:03:05.268265,18.69,18.94
2021-08-16 15:03:05.268265,17.62,17.97
2021-08-17 15:03:05.268265,17.14,17.05
2021-08-18 15:03:05.268265,15.58,15.58
2021-08-19 15:03:05.268265,16.66,16.84
2021-08-20 15:03:05.268265,19.44,19.18
2021-08-21 15:03:05.268265,19.29,19.25
2021-08-22 15:03:05.268265,20.49,20.58
2021-08-23 15:03:05.268265,21.35,21.22
2021-08-24 15:03:05.268265,20.39,20.59
2021-08-25 15:03:05.268265,24.9,24.64
2021-08-26 15:03:05.268265,26.37,26.03
2021-08-27 15:03:05.268265,25.22,25.69
2021-08-28 15:03:05.268265,24.95,25.27
2021-08-29 15:03:05.268265,26.25,26.46
2021-08-30 15:03:05.268265,26.66,26.76
2021-08-31 15:03:05.268265,27.76,28.07
2021-09-01 15:03:05.268265,30.11,30.44
2021-09-02 15:03:05.268265,29.17,28.92
2021-09-03 15:03:05.268265,25.1,24.67
2021-09-04 15:03:05.268265,26.65,26.38
2021-09-05 15:03:05.268265,28.18,28.63
2021-09-06 15:03:05.268265,28.47,28.93
2021-09-07 15:03:05.268265,30.24,30.16
2021-09-08 15:03:05.268265,28.19,28.16
2021-09-09 15:03:05.268265,29.26,29.22
2021-09-10 15:03:05.268265,29.22,28.76
2021-09-11 15:03:05.268265,29.18,29.35
2021-09-12 15:03:05.268265,29.31,28.77
2021-09-13 15:03:05.268265,26.8,26.74
2021-09-14 15:03:05.268265,28.82,28.82
2021-09-15 15:03:05.268265,29.56,29.89
2021-09-16 15:03:05.268265,32.0,31.49
2021-09-17 15:03:05.268265,31.53,32.14
2021-09-18 15:03:05.268265,33.06,32.4
2021-09-19 15:03:05.268265,31.95,31.32
2021-09-20 15:03:05.268265,31.92,32.31
2021-09-21 15:03:05.268265,28.25,27.88
2021-09-22 15:03:05.268265,26.74,26.39
2021-09-23 15:03:05.268265,27.43,27.29
2021-09-24 15:03:05.268265,26.82,26.39
2021-09-25 15:03:05.268265,29.09,29.56
2021-09-26 15:03:05.268265,27.18,27.54
2021-09-27 15:03:05.268265,25.62,26.02
2021-09-28 15:03:05.268265,26.59,26.43
2021-09-29 15:03:05.268265,27.51,27.39
2021-09-30 15:03:05.268265,27.4,27.66
2021-10-01 15:03:05.268265,26.98,27.42
2021-10-02 15:03:05.268265,25.25,24.78
2021-10-03 15:03:05.268265,25.34,24.98
2021-10-04 15:03:05.268265,23.14,23.14
2021-10-05 15:03:05.268265,22.69,22.81
2021-10-06 15:03:05.268265,23.72,24.03
2021-10-07 15:03:05.268265,24.25,24.53
2021-10-08 15:03:05.268265,27.1,27.08
2021-10-09 15:03:05.268265,27.76,27.76
2021-10-10 15:03:05.268265,28.52,29.02
2021-10-11 15:03:05.268265,28.98,29.46
2021-10-12 15:03:05.268265,29.73,30.21
2021-10-13 15:03:05.268265,27.27,27.36
2021-10-14 15:03:05.268265,26.25,26.03
2021-10-15 15:03:05.268265,22.97,23.42
2021-10-16 15:03:05.268265,22.84,22.54
2021-10-17 15:03:05.268265,21.7,22.06
2021-10-18 15:03:05.268265,23.67,23.72
2021-10-19 15:03:05.268265,21.97,22.3
2021-10-20 15:03:05.268265,21.35,21.51
2021-10-21 15:03:05.268265,22.25,22.3
2021-10-22 15:03:05.268265,21.34,21.26
2021-10-23 15:03:05.268265,18.31,18.35
2021-10-24 15:03:05.268265,18.32,18.47
2021-10-25 15:03:05.268265,16.28,16.36
2021-10-26 15:03:05.268265,18.4,18.66
2021-10-27 15:03:05.268265,19.42,19.8
2021-10-28 15:03:05.268265,19.42,19.56
2021-10-29 15:03:05.268265,18.47,18.64
2021-10-30 15:03:05.268265,18.76,18.99
2021-10-31 15:03:05.268265,20.5,20.19
2021-11-01 15:03:05.268265,22.6,22.44
2021-11-02 15:03:05.268265,21.81,22.06
2021-11-03 15:03:05.268265,22.4,22.51
2021-11-04 15:03:05.268265,20.93,21.1
2021-11-05 15:03:05.268265,19.99,19.69
2021-11-06 15:03:05.268265,21.79,21.47
2021-11-07 15:03:05.268265,20.74,21.06
2021-11-08 15:03:05.268265,21.27,21.02
2021-11-09 15:03:05.268265,23.67,23.22
2021-11-10 15:03:05.268265,23.89,23.61
2021-11-11 15:03:05.268265,22.71,22.45
2021-11-12 15:03:05.268265,22.0,21.63
2021-11-13 15:03:05.268265,21.68,21.99
2021-11-14 15:03:05.268265,23.1,23.32
2021-11-15 15:03:05.268265,21.66,21.78
2021-11-16 15:03:05.268265,19.68,19.68
2021-11-17 15:03:05.268265,20.97,21.28
2021-11-18 15:03:05.268265,20.73,20.58
2021-11-19 15:03:05.268265,19.37,19.67
2021-11-20 15:03:05.268265,18.13,18.12
2021-11-21 15:03:05.268265,19.86,20.23
2021-11-22 15:03:05.268265,20.07,20.31
2021-11-23 15:03:05.268265,18.17,18.28
2021-11-24 15:03:05.268265,19.57,19.63
2021-11-25 15:03:05.268265,18.29,18.61
2021-11-26 15:03:05.268265,20.8,21.01
2021-11-27 15:03:05.268265,21.43,21.45
2021-11-28 15:03:05.268265,22.3,21.92
2021-11-29 15:03:05.268265,22.11,22.01
2021-11-30 15:03:05.268265,21.37,21.71
2021-12-01 15:03:05.268265,21.06,21.21
2021-12-02 15:03:05.268265,19.73,19.52
2021-12-03 15:03:05.268265,18.78,18.8
2021-12-04 15:03:05.268265,19.67,19.83
2021-12-05 15:03:05.268265,19.14,18.79
2021-12-06 15:03:05.268265,20.87,21.0
2021-12-07 15:03:05.268265,21.69,21.88
2021-12-08 15:03:05.268265,20.81,20.78
2021-12-09 15:03:05.268265,21.35,21.43
2021-12-10 15:03:05.268265,22.13,21.76
2021-12-11 15:03:05.268265,23.63,23.31
2021-12-12 15:03:05.268265,20.76,20.46
2021-12-13 15:03:05.268265,21.65,21.87
2021-12-14 15:03:05.268265,23.47,23.34
2021-12-15 15:03:05.268265,23.25,23.53
2021-12-16 15:03:05.268265,21.2,21.53
2021-12-17 15:03:05.268265,19.14,19.02
2021-12-18 15:03:05.268265,18.08,18.09
2021-12-19 15:03:05.268265,21.47,21.45
2021-12-20 15:03:05.268265,22.03,22.19
2021-12-21 15:03:05.268265,23.75,23.28
2021-12-22 15:03:05.268265,24.74,24.53
2021-12-23 15:03:05.268265,25.14,24.73
2021-12-24 15:03:05.268265,20.61,20.3
2021-12-25 15:03:05.268265,21.81,21.5
2021-12-26 15:03:05.268265,21.74,21.64
2021-12-27 15:03:05.268265,24.34,24.82
2021-12-28 15:03:05.268265,25.37,25.3
2021-12-29 15:03:05.268265,25.05,25.28
2021-12-30 15:03:05.268265,24.67,24.97
2021-12-31 15:03:05.268265,25.95,25.77
2022-01-01 15:03:05.268265,26.55,26.47
2022-01-02 15:03:05.268265,27.53,27.55
2022-01-03 15:03:05.268265,26.41,26.04
2022-01-04 15:03:05.268265,26.98,27.46
2022-01-05 15:03:05.268265,27.3,27.78
2022-01-06 15:03:05.268265,28.0,28.04
2022-01-07 15:03:05.268265,25.57,25.55
2022-01-08 15:03:05.268265,26.56,26.83
2022-01-09 15:03:05.268265,25.38,25.67
2022-01-10 15:03:05.268265,24.85,25.27
2022-01-11 15:03:05.268265,22.5,22.17
2022-01-12 15:03:05.268265,23.28,23.38
2022-01-13 15:03:05.268265,22.6,22.43
2022-01-14 15:03:05.268265,24.33,24.07
2022-01-15 15:03:05.268265,23.47,23.41
2022-01-16 15:03:05.268265,22.8,22.49
2022-01-17 15:03:05.268265,25.62,25.81
2022-01-18 15:03:05.268265,24.79,24.54
2022-01-19 15:03:05.268265,26.44,25.92
2022-01-20 15:03:05.268265,28.55,27.98
2022-01-21 15:03:05.268265,26.61,26.97
2022-01-22 15:03:05.268265,25.36,25.29
2022-01-23 15:03:05.268265,26.21,26.12
2022-01-24 15:03:05.268265,25.01,25.26
2022-01-25 15:03:05.268265,26.18,26.33
2022-01-26 15:03:05.268265,23.96,24.37
2022-01-27 15:03:05.268265,23.83,23.44
2022-01-28 15:03:05.268265,25.77,25.7
2022-01-29 15:03:05.268265,26.11,26.56
2022-01-30 15:03:05.268265,25.61,26.02
2022-01-31 15:03:05.268265,26.64,26.41
2022-02-01 15:03:05.268265,25.46,25.69
2022-02-02 15:03:05.268265,28.14,27.93
2022-02-03 15:03:05.268265,27.87,27.5
2022-02-04 15:03:05.268265,29.11,28.72
2022-02-05 15:03:05.268265,29.78,29.39
2022-02-06 15:03:05.268265,30.58,30.68
2022-02-07 15:03:05.268265,28.84,28.82
2022-02-08 15:03:05.268265,28.3,28.14
2022-02-09 15:03:05.268265,29.95,29.56
2022-02-10 15:03:05.268265,31.48,31.94
2022-02-11 15:03:05.268265,31.86,31.62
2022-02-12 15:03:05.268265,30.62,30.13
2022-02-13 15:03:05.268265,28.74,28.95
2022-02-14 15:03:05.268265,30.05,29.95
2022-02-15 15:03:05.268265,31.5,30.88
2022-02-16 15:03:05.268265,29.76,29.17
2022-02-17 15:03:05.268265,31.1,31.32
2022-02-18 15:03:05.268265,27.82,28.24
2022-02-19 15:03:05.268265,28.24,28.37
2022-02-20 15:03:05.268265,30.46,29.86
2022-02-21 15:03:05.268265,28.82,28.32
2022-02-22 15:03:05.268265,27.84,28.04
2022-02-23 15:03:05.268265,26.95,27.13
2022-02-24 15:03:05.268265,24.69,24.38
2022-02-25 15:03:05.268265,25.79,25.97
2022-02-26 15:03:05.268265,24.13,24.15
2022-02-27 15:03:05.268265,24.93,24.64
2022-02-28 15:03:05.268265,25.24,25.04
2022-03-01 15:03:05.268265,25.25,25.17
2022-03-02 15:03:05.268265,28.86,29.16
2022-03-03 15:03:05.268265,28.36,28.07
2022-03-04 15:03:05.268265,28.87,29.34
2022-03-05 15:03:05.268265,27.82,27.41
2022-03-06 15:03:05.268265,27.06,27.37
2022-03-07 15:03:05.268265,26.42,26.54
2022-03-08 15:03:05.268265,28.13,27.74
2022-03-09 15:03:05.268265,27.07,26.82
2022-03-10 15:03:05.268265,24.53,24.57
2022-03-11 15:03:05.268265,25.64,25.46
2022-03-12 15:03:05.268265,25.23,25.34
2022-03-13 15:03:05.268265,25.81,26.0
2022-03-14 15:03:05.268265,25.39,25.44
2022-03-15 15:03:05.268265,26.79,26.5
2022-03-16 15:03:05.268265,25.2,24.88
2022-03-17 15:03:05.268265,25.45,25.16
2022-03-18 15:03:05.268265,23.5,23.36
2022-03-19 15:03:05.268265,21.96,22.36
2022-03-20 15:03:05.268265,21.31,20.97
2022-03-21 15:03:05.268265,20.88,20.94
2022-03-22 15:03:05.268265,20.88,20.84
2022-03-23 15:03:05.268265,20.98,20.59
2022-03-24 15:03:05.268265,19.86,19.74
2022-03-25 15:03:05.268265,19.36,19.72
2022-03-26 15:03:05.268265,16.4,16.15
2022-03-27 15:03:05.268265,17.26,17.24
2022-03-28 15:03:05.268265,19.46,19.07
2022-03-29 15:03:05.268265,19.04,19.16
2022-03-30 15:03:05.268265,21.57,21.68
2022-03-31 15:03:05.268265,20.29,20.49
2022-04-01 15:03:05.268265,20.25,20.43
2022-04-02 15:03:05.268265,22.12,22.06
2022-04-03 15:03:05.268265,21.59,21.44
2022-04-04 15:03:05.268265,18.52,18.56
2022-04-05 15:03:05.268265,19.35,19.16
2022-04-06 15:03:05.268265,20.45,20.61
2022-04-07 15:03:05.268265,21.84,21.47
2022-04-08 15:03:05.268265,22.25,22.5
2022-04-09 15:03:05.268265,22.03,22.23
2022-04-10 15:03:05.268265,22.26,22.63
2022-04-11 15:03:05.268265,23.37,23.43
2022-04-12 15:03:05.268265,21.69,21.35
2022-04-13 15:03:05.268265,21.02,21.22
2022-04-14 15:03:05.268265,23.48,23.86
2022-04-15 15:03:05.268265,25.26,25.44
2022-04-16 15:03:05.268265,25.95,26.07
2022-04-17 15:03:05.268265,24.77,24.58
2022-04-18 15:03:05.268265,22.49,22.27
2022-04-19 15:03:05.268265,22.74,22.65
2022-04-20 15:03:05.268265,21.71,21.92
2022-04-21 15:03:05.268265,21.24,21.24
2022-04-22 15:03:05.268265,22.64,22.86
2022-04-23 15:03:05.268265,21.58,21.47
2022-04-24 15:03:05.268265,21.26,21.08
2022-04-25 15:03:05.268265,20.23,20.55
2022-04-26 15:03:05.268265,19.77,19.84
2022-04-27 15:03:05.268265,17.46,17.56
2022-04-28 15:03:05.268265,18.11,18.26
2022-04-29 15:03:05.268265,17.43,17.18
2022-04-30 15:03:05.268265,17.87,17.71
2022-05-01 15:03:05.268265,15.79,15.65
2022-05-02 15:03:05.268265,13.92,14.05
2022-05-03 15:03:05.268265,14.96,15.19
2022-05-04 15:03:05.268265,14.46,14.55
2022-05-05 15:03:05.268265,13.75,13.8
2022-05-06 15:03:05.268265,12.94,12.95
2022-05-07 15:03:05.268265,13.0,12.87
2022-05-08 15:03:05.268265,12.28,12.07
2022-05-09 15:03:05.268265,12.12,11.91
2022-05-10 15:03:05.268265,10.3,10.48
2022-05-11 15:03:05.268265,14.23,14.06
2022-05-12 15:03:05.268265,13.73,13.59
2022-05-13 15:03:05.268265,11.68,11.51
2022-05-14 15:03:05.268265,12.65,12.66
2022-05-15 15:03:05.268265,12.77,12.87
2022-05-16 15:03:05.268265,11.0,10.86
2022-05-17 15:03:05.268265,10.74,10.81
2022-05-18 15:03:05.268265,11.59,11.68
2022-05-19 15:03:05.268265,12.69,12.83
2022-05-20 15:03:05.268265,15.15,15.25
2022-05-21 15:03:05.268265,14.66,14.37
2022-05-22 15:03:05.268265,14.04,13.78
2022-05-23 15:03:05.268265,14.53,14.28
2022-05-24 15:03:05.268265,13.58,13.67
2022-05-25 15:03:05.268265,13.89,13.84
2022-05-26 15:03:05.268265,13.44,13.58
2022-05-27 15:03:05.268265,15.51,15.49
2022-05-28 15:03:05.268265,15.78,15.92
2022-05-29 15:03:05.268265,14.18,14.19
2022-05-30 15:03:05.268265,13.43,13.39
2022-05-31 15:03:05.268265,13.96,14.2
2022-06-01 15:03:05.268265,11.0,11.07
2022-06-02 15:03:05.268265,12.45,12.44
2022-06-03 15:03:05.268265,11.12,10.99
2022-06-04 15:03:05.268265,10.98,10.88
2022-06-05 15:03:05.268265,11.34,11.14
2022-06-06 15:03:05.268265,11.57,11.37
2022-06-07 15:03:05.268265,12.08,12.03
2022-06-08 15:03:05.268265,10.64,10.7
2022-06-09 15:03:05.268265,10.22,10.13
2022-06-10 15:03:05.268265,14.36,14.25
2022-06-11 15:03:05.268265,15.89,16.04
2022-06-12 15:03:05.268265,15.4,15.29
2022-06-13 15:03:05.268265,14.48,14.73
2022-06-14 15:03:05.268265,14.37,14.31
2022-06-15 15:03:05.268265,15.82,16.09
2022-06-16 15:03:05.268265,14.44,14.17
2022-06-17 15:03:05.268265,16.75,17.05
2022-06-18 15:03:05.268265,17.57,17.3
2022-06-19 15:03:05.268265,19.41,19.41
2022-06-20 15:03:05.268265,21.71,21.96
2022-06-21 15:03:05.268265,23.14,23.46
2022-06-22 15:03:05.268265,22.11,21.7
2022-06-23 15:03:05.268265,21.45,21.16
2022-06-24 15:03:05.268265,19.76,19.92
2022-06-25 15:03:05.268265,22.84,23.24
2022-06-26 15:03:05.268265,22.91,22.97
2022-06-27 15:03:05.268265,21.4,21.34
2022-06-28 15:03:05.268265,20.95,21.16
2022-06-29 15:03:05.268265,21.25,21.03
2022-06-30 15:03:05.268265,21.57,21.73
2022-07-01 15:03:05.268265,22.51,22.09
2022-07-02 15:03:05.268265,23.31,23.39
2022-07-03 15:03:05.268265,25.61,25.83
2022-07-04 15:03:05.268265,24.98,24.53
2022-07-05 15:03:05.268265,23.54,23.29
2022-07-06 15:03:05.268265,22.62,22.4
2022-07-07 15:03:05.268265,25.09,24.69
2022-07-08 15:03:05.268265,24.33,24.36
2022-07-09 15:03:05.268265,23.66,23.58
2022-07-10 15:03:05.268265,25.23,25.67
2022-07-11 15:03:05.268265,26.47,26.33
2022-07-12 15:03:05.268265,25.33,25.53
2022-07-13 15:03:05.268265,26.68,26.59
2022-07-14 15:03:05.268265,30.1,30.12
2022-07-15 15:03:05.268265,30.21,30.47
2022-07-16 15:03:05.268265,28.34,28.73
2022-07-17 15:03:05.268265,31.51,31.28
2022-07-18 15:03:05.268265,31.25,31.62
2022-07-19 15:03:05.268265,31.35,31.45
2022-07-20 15:03:05.268265,30.11,30.31
2022-07-21 15:03:05.268265,28.03,28.27
2022-07-22 15:03:05.268265,26.74,27.12
2022-07-23 15:03:05.268265,29.97,30.15
2022-07-24 15:03:05.268265,29.14,29.64
2022-07-25 15:03:05.268265,30.33,30.1
2022-07-26 15:03:05.268265,32.31,32.78
2022-07-27 15:03:05.268265,31.41,31.71
2022-07-28 15:03:05.268265,30.66,30.95
2022-07-29 15:03:05.268265,31.24,30.76
2022-07-30 15:03:05.268265,32.16,31.65
2022-07-31 15:03:05.268265,33.79,34.16
2022-08-01 15:03:05.268265,32.7,32.81
2022-08-02 15:03:05.268265,33.43,33.88
2022-08-03 15:03:05.268265,34.66,34.98
2022-08-04 15:03:05.268265,32.84,32.46
2022-08-05 15:03:05.268265,32.15,31.71
2022-08-06 15:03:05.268265,31.75,32.24
2022-08-07 15:03:05.268265,31.84,32.39
2022-08-08 15:03:05.268265,29.9,29.93
2022-08-09 15:03:05.268265,30.16,29.94
2022-08-10 15:03:05.268265,32.09,31.83
2022-08-11 15:03:05.268265,32.53,32.85
2022-08-12 15:03:05.268265,32.97,32.89
2022-08-13 15:03:05.268265,32.86,32.99
2022-08-14 15:03:05.268265,32.74,32.67
2022-08-15 15:03:05.268265,31.02,31.4
2022-08-16 15:03:05.268265,32.82,33.46
2022-08-17 15:03:05.268265,29.85,29.65
2022-08-18 15:03:05.268265,30.63,30.37
2022-08-19 15:03:05.268265,29.58,29.82
2022-08-20 15:03:05.268265,31.43,31.23
2022-08-21 15:03:05.268265,32.19,32.47
2022-08-22 15:03:05.268265,30.86,31.09
2022-08-23 15:03:05.268265,31.34,31.75
2022-08-24 15:03:05.268265,33.49,33.46
2022-08-25 15:03:05.268265,33.96,34.12
2022-08-26 15:03:05.268265,34.5,34.46
2022-08-27 15:03:05.268265,31.44,31.0
2022-08-28 15:03:05.268265,31.84,32.38
2022-08-29 15:03:05.268265,30.55,30.93
2022-08-30 15:03:05.268265,29.24,29.77
2022-08-31 15:03:05.268265,27.09,26.98
2022-09-01 15:03:05.268265,28.92,29.17
2022-09-02 15:03:05.268265,28.41,28.63
2022-09-03 15:03:05.268265,25.66,25.16
2022-09-04 15:03:05.268265,26.12,26.46
2022-09-05 15:03:05.268265,25.3,25.65
2022-09-06 15:03:05.268265,26.68,26.32
2022-09-07 15:03:05.268265,28.39,28.4
2022-09-08 15:03:05.268265,29.61,30.16
2022-09-09 15:03:05.268265,30.13,29.61
2022-09-10 15:03:05.268265,30.97,31.16
2022-09-11 15:03:05.268265,31.76,31.61
2022-09-12 15:03:05.268265,32.18,31.62
2022-09-13 15:03:05.268265,33.81,34.31
2022-09-14 15:03:05.268265,35.44,35.78
2022-09-15 15:03:05.268265,37.63,37.26
2022-09-16 15:03:05.268265,36.9,36.66
2022-09-17 15:03:05.268265,34.47,34.41
2022-09-18 15:03:05.268265,35.44,35.07
2022-09-19 15:03:05.268265,37.2,37.76
2022-09-20 15:03:05.268265,36.4,36.91
2022-09-21 15:03:05.268265,36.85,37.26
2022-09-22 15:03:05.268265,37.7,37.66
2022-09-23 15:03:05.268265,38.47,38.21
2022-09-24 15:03:05.268265,38.67,38.84
2022-09-25 15:03:05.268265,39.77,39.28
2022-09-26 15:03:05.268265,39.72,39.62
2022-09-27 15:03:05.268265,38.52,38.96
2022-09-28 15:03:05.268265,39.19,39.25
2022-09-29 15:03:05.268265,41.81,42.45
2022-09-30 15:03:05.268265,42.44,42.38
2022-10-01 15:03:05.268265,42.22,42.62
2022-10-02 15:03:05.268265,40.67,40.75
2022-10-03 15:03:05.268265,39.73,38.94
2022-10-04 15:03:05.268265,40.37,40.19
2022-10-05 15:03:05.268265,42.51,42.0
2022-10-06 15:03:05.268265,43.42,44.06
2022-10-07 15:03:05.268265,42.62,41.96
2022-10-08 15:03:05.268265,42.33,42.24
2022-10-09 15:03:05.268265,42.39,41.55
2022-10-10 15:03:05.268265,41.75,41.44
2022-10-11 15:03:05.268265,40.89,40.56
2022-10-12 15:03:05.268265,39.46,39.31
2022-10-13 15:03:05.268265,39.9,40.31
2022-10-14 15:03:05.268265,40.9,41.45
2022-10-15 15:03:05.268265,41.85,42.02
2022-10-16 15:03:05.268265,40.75,41.33
2022-10-17 15:03:05.268265,39.05,38.61
2022-10-18 15:03:05.268265,37.91,38.66
2022-10-19 15:03:05.268265,36.1,35.85
2022-10-20 15:03:05.268265,37.09,36.46
2022-10-21 15:03:05.268265,40.19,40.14
2022-10-22 15:03:05.268265,39.41,39.69
2022-10-23 15:03:05.268265,39.72,39.95
2022-10-24 15:03:05.268265,41.63,41.93
2022-10-25 15:03:05.268265,41.44,42.09
2022-10-26 15:03:05.268265,41.29,40.75
2022-10-27 15:03:05.268265,41.66,42.47
2022-10-28 15:03:05.268265,40.95,41.65
2022-10-29 15:03:05.268265,39.87,39.95
2022-10-30 15:03:05.268265,39.99,40.79
2022-10-31 15:03:05.268265,37.78,37.14
2022-11-01 15:03:05.268265,38.89,38.24
2022-11-02 15:03:05.268265,39.41,39.21
2022-11-03 15:03:05.268265,37.91,37.73
2022-11-04 15:03:05.268265,37.38,36.8
2022-11-05 15:03:05.268265,37.6,38.34
2022-11-06 15:03:05.268265,35.43,36.08
2022-11-07 15:03:05.268265,35.84,35.23
2022-11-08 15:03:05.268265,35.83,36.53
2022-11-09 15:03:05.268265,36.63,36.34
2022-11-10 15:03:05.268265,37.09,37.08
2022-11-11 15:03:05.268265,33.81,33.61
2022-11-12 15:03:05.268265,32.5,32.97
2022-11-13 15:03:05.268265,35.23,34.62
2022-11-14 15:03:05.268265,35.6,36.3
2022-11-15 15:03:05.268265,36.61,36.74
2022-11-16 15:03:05.268265,38.13,37.89
2022-11-17 15:03:05.268265,35.77,35.3
2022-11-18 15:03:05.268265,33.34,33.57
2022-11-19 15:03:05.268265,32.69,33.27
2022-11-20 15:03:05.268265,32.11,32.6
2022-11-21 15:03:05.268265,35.52,35.2
2022-11-22 15:03:05.268265,37.34,37.0
2022-11-23 15:03:05.268265,38.92,38.73
2022-11-24 15:03:05.268265,37.77,38.21
2022-11-25 15:03:05.268265,35.11,34.53
